# Pathway	ERR11866391_humann_input_Abundance
UNMAPPED	0.152168
UNINTEGRATED	0.795668
UNINTEGRATED|g__Escherichia.s__Escherichia_coli	0.173052
UNINTEGRATED|g__Bacteroides.s__Bacteroides_clarus	0.0635233
UNINTEGRATED|g__Bacteroides.s__Bacteroides_ovatus	0.063153
UNINTEGRATED|unclassified	0.0503978
UNINTEGRATED|g__Bacteroides.s__Bacteroides_uniformis	0.0461415
UNINTEGRATED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.0268499
UNINTEGRATED|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	0.0247102
UNINTEGRATED|g__Bacteroides.s__Bacteroides_fragilis	0.0227493
UNINTEGRATED|g__Blautia.s__Ruminococcus_torques	0.0141349
UNINTEGRATED|g__Bacteroides.s__Bacteroides_salyersiae	0.0132825
UNINTEGRATED|g__Bacteroides.s__Bacteroides_eggerthii	0.0132542
UNINTEGRATED|g__Blautia.s__Ruminococcus_gnavus	0.0117171
UNINTEGRATED|g__Blautia.s__Blautia_obeum	0.00893443
UNINTEGRATED|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.00848626
UNINTEGRATED|g__Bacteroides.s__Bacteroides_dorei	0.00780228
UNINTEGRATED|g__Bacteroides.s__Bacteroides_xylanisolvens	0.00762455
UNINTEGRATED|g__Bacteroides.s__Bacteroides_vulgatus	0.00736332
UNINTEGRATED|g__Bacteroides.s__Bacteroides_cellulosilyticus	0.0068025
UNINTEGRATED|g__Flavonifractor.s__Flavonifractor_plautii	0.0063564
UNINTEGRATED|g__Intestinibacter.s__Intestinibacter_bartlettii	0.00628042
UNINTEGRATED|g__Clostridium.s__Clostridium_disporicum	0.00617149
UNINTEGRATED|g__Bifidobacterium.s__Bifidobacterium_longum	0.00545557
UNINTEGRATED|g__Dorea.s__Dorea_longicatena	0.00538812
UNINTEGRATED|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	0.00506514
UNINTEGRATED|g__Dorea.s__Dorea_formicigenerans	0.00400812
UNINTEGRATED|g__Anaerostipes.s__Anaerostipes_hadrus	0.00391615
UNINTEGRATED|g__Roseburia.s__Roseburia_inulinivorans	0.00388235
UNINTEGRATED|g__Citrobacter.s__Citrobacter_koseri	0.00323533
UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_AF17_7	0.00266511
UNINTEGRATED|g__Eubacterium.s__Eubacterium_hallii	0.00243782
UNINTEGRATED|g__Escherichia.s__Escherichia_fergusonii	0.00236544
UNINTEGRATED|g__Eubacterium.s__Eubacterium_ramulus	0.00232853
UNINTEGRATED|g__Clostridium.s__Clostridium_perfringens	0.00221469
UNINTEGRATED|g__Blautia.s__Blautia_wexlerae	0.00220991
UNINTEGRATED|g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	0.00215193
UNINTEGRATED|g__Parabacteroides.s__Parabacteroides_distasonis	0.00211868
UNINTEGRATED|g__Collinsella.s__Collinsella_aerofaciens	0.00202466
UNINTEGRATED|g__Eubacterium.s__Eubacterium_sp_OM08_24	0.00196722
UNINTEGRATED|g__Coprococcus.s__Coprococcus_catus	0.0018778
UNINTEGRATED|g__Bacteroides.s__Bacteroides_intestinalis	0.0018522
UNINTEGRATED|g__Eisenbergiella.s__Eisenbergiella_massiliensis	0.00184485
UNINTEGRATED|g__Erysipelatoclostridium.s__Erysipelatoclostridium_ramosum	0.00158843
UNINTEGRATED|g__Bacteroides.s__Bacteroides_finegoldii	0.00142689
UNINTEGRATED|g__Clostridiales_unclassified.s__Clostridiales_bacterium_KLE1615	0.0013246
UNINTEGRATED|g__Coprococcus.s__Coprococcus_comes	0.00122022
UNINTEGRATED|g__Bacteroides.s__Bacteroides_caecimuris	0.00112352
UNINTEGRATED|g__Gemmiger.s__Gemmiger_formicilis	0.00111727
UNINTEGRATED|g__Bacteroides.s__Bacteroides_faecis	0.00101237
UNINTEGRATED|g__Eggerthella.s__Eggerthella_lenta	0.000992968
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_AM10_47	0.000951242
UNINTEGRATED|g__Ruminococcus.s__Ruminococcus_sp_AF31_8BH	0.000898828
UNINTEGRATED|g__Eubacterium.s__Eubacterium_eligens	0.000893355
UNINTEGRATED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_114	0.000722819
UNINTEGRATED|g__Lawsonibacter.s__Lawsonibacter_asaccharolyticus	0.000702567
